Algorithm,Month,Service,Mode,Type,Region,Age,Cost
Optimal,10,cart,IaaS,RI,us-east-1,11,238.63660505944202
Optimal,10,payment,SaaS,Standard,us-east-1,0,24.467523330449485
Optimal,10,shipping,IaaS,RI,us-east-1,11,132.65717675366648
Optimal,10,email,PaaS,Standard,us-east-1,0,9.931118808041681
Optimal,10,currency,IaaS,RI,us-east-1,11,143.59172843095465
Optimal,10,ad,IaaS,RI,us-east-1,11,144.68762301884854
Optimal,11,frontend,IaaS,RI,us-east-1,12,149.30833995240613
Optimal,11,checkout,SaaS,Standard,us-east-1,0,38.41640534965161
Optimal,11,recommendation,IaaS,RI,us-east-1,12,144.47915009632823
Optimal,11,productcatalog,IaaS,RI,us-east-1,5,443.2392000114766
Optimal,11,cart,IaaS,RI,us-east-1,12,245.66949310569038
Optimal,11,payment,SaaS,Standard,us-east-1,0,41.7750038563436
Optimal,11,shipping,IaaS,RI,us-east-1,12,136.11737635721914
Optimal,11,email,PaaS,Standard,us-east-1,0,13.278752756733866
Optimal,11,currency,IaaS,RI,us-east-1,12,152.29152600350855
Optimal,11,ad,IaaS,RI,us-east-1,12,147.82256667167314
Optimal,12,frontend,IaaS,RI,us-east-1,1,145.34165378148384
Optimal,12,checkout,SaaS,Standard,us-east-1,0,32.30011887353892
Optimal,12,recommendation,IaaS,RI,us-east-1,1,140.3323826156608
Optimal,12,productcatalog,IaaS,RI,us-east-1,6,404.63528150068294
Optimal,12,cart,IaaS,RI,us-east-1,1,240.9175579600502
Optimal,12,payment,SaaS,Standard,us-east-1,0,31.166358758560477
Optimal,12,shipping,IaaS,RI,us-east-1,1,133.9725082479778
Optimal,12,email,PaaS,Standard,us-east-1,0,11.935810356808682
Optimal,12,currency,IaaS,RI,us-east-1,1,147.27857609020802
Optimal,12,ad,IaaS,RI,us-east-1,1,146.0205556945196
Optimal,13,frontend,IaaS,RI,us-east-1,2,148.8628701211925
Optimal,13,checkout,SaaS,Standard,us-east-1,0,35.813258530762695
Optimal,13,recommendation,IaaS,RI,us-east-1,2,142.26933788202936
Optimal,13,productcatalog,IaaS,RI,us-east-1,7,431.37931603101697
Optimal,13,cart,IaaS,RI,us-east-1,2,243.3515395316656
Optimal,13,payment,SaaS,Standard,us-east-1,0,36.155143379065976
Optimal,13,shipping,IaaS,RI,us-east-1,2,135.73498783922446
Optimal,13,email,PaaS,Standard,us-east-1,0,12.62076048181301
Optimal,13,currency,IaaS,RI,us-east-1,2,149.36127276388788
Optimal,13,ad,IaaS,RI,us-east-1,2,149.36013256088373
Optimal,14,frontend,IaaS,RI,us-east-1,3,143.52735332533703
Optimal,14,checkout,SaaS,Standard,us-east-1,0,28.720593557507847
Optimal,14,recommendation,IaaS,RI,us-east-1,3,139.26268516084053
Optimal,14,productcatalog,IaaS,RI,us-east-1,8,395.47653404092455
Optimal,14,cart,IaaS,RI,us-east-1,3,238.8230062020881
Optimal,14,payment,SaaS,Standard,us-east-1,0,28.595880009776117
Optimal,14,shipping,IaaS,RI,us-east-1,3,133.8145180224713
Optimal,14,email,PaaS,Standard,us-east-1,0,10.18630544114939
Optimal,14,currency,IaaS,RI,us-east-1,3,146.05654303456572
Optimal,14,ad,IaaS,RI,us-east-1,3,145.65590246812621
Optimal,15,frontend,IaaS,RI,us-east-1,4,138.2056572681783
Optimal,15,checkout,SaaS,Standard,us-east-1,0,19.155988353157017
Optimal,15,recommendation,IaaS,RI,us-east-1,4,135.15692688461507
Optimal,15,productcatalog,IaaS,RI,us-east-1,9,348.3941543303215
Optimal,15,cart,IaaS,RI,us-east-1,4,233.29419972752427
Optimal,15,payment,SaaS,Standard,us-east-1,0,18.820122421772375
Optimal,15,shipping,IaaS,RI,us-east-1,4,130.7805876729417
Optimal,15,email,PaaS,Standard,us-east-1,0,6.632439433353546
Optimal,15,currency,IaaS,RI,us-east-1,4,140.3777230772892
Optimal,15,ad,IaaS,RI,us-east-1,4,137.9212791650091
Optimal,16,frontend,IaaS,RI,us-east-1,5,146.87373244954432
Optimal,16,checkout,SaaS,Standard,us-east-1,0,31.09628091763055
Optimal,16,recommendation,IaaS,RI,us-east-1,5,142.13079769159896
Optimal,16,productcatalog,IaaS,RI,us-east-1,10,422.03697875123567
Optimal,16,cart,IaaS,RI,us-east-1,5,242.5096290626674
Optimal,16,payment,SaaS,Standard,us-east-1,0,33.50273218256577
Optimal,16,shipping,IaaS,RI,us-east-1,5,135.5416741771978
Optimal,16,email,PaaS,Standard,us-east-1,0,12.133211376462569
Optimal,16,currency,IaaS,RI,us-east-1,5,149.55867778666317
Optimal,16,ad,IaaS,RI,us-east-1,5,147.14753017984293
Optimal,17,frontend,IaaS,RI,us-east-1,6,150.6606321534638
Optimal,17,checkout,SaaS,Standard,us-east-1,0,43.60331250955795
Optimal,17,recommendation,IaaS,RI,us-east-1,6,145.25172358062844
Optimal,17,productcatalog,IaaS,RI,us-east-1,11,452.1358448989495
Optimal,17,cart,IaaS,RI,us-east-1,6,246.67303310178764
Optimal,17,payment,SaaS,Standard,us-east-1,0,45.93810062862203
Optimal,17,shipping,IaaS,RI,us-east-1,6,137.62213772649358
Optimal,17,email,PaaS,Standard,us-east-1,0,14.101357348521928
Optimal,17,currency,IaaS,RI,us-east-1,6,154.98455914439222
Optimal,17,ad,IaaS,RI,us-east-1,6,151.59936009008905
Optimal,18,frontend,IaaS,RI,us-east-1,7,188.42538301312976
Optimal,18,checkout,SaaS,Standard,us-east-1,0,88.65447281257626
Optimal,18,recommendation,IaaS,RI,us-east-1,7,178.6025687786054
Optimal,18,productcatalog,IaaS,RI,us-east-1,12,780.0004624210098
Optimal,18,cart,IaaS,RI,us-east-1,7,277.2848064022215
Optimal,18,payment,SaaS,Standard,us-east-1,0,88.38445430277241
Optimal,18,shipping,IaaS,RI,us-east-1,7,155.2706936918833
Optimal,18,email,PaaS,Standard,us-east-1,0,31.165012972834024
Optimal,18,currency,IaaS,RI,us-east-1,7,199.5491135013105
Optimal,18,ad,IaaS,RI,us-east-1,7,191.80638011193483
Optimal,19,frontend,IaaS,RI,us-east-1,8,322.0904728000602
Optimal,19,checkout,SaaS,Standard,us-east-1,0,254.69837652969446
Optimal,19,recommendation,IaaS,RI,us-east-1,8,273.5551600940876
Optimal,19,productcatalog,IaaS,RI,us-east-1,1,1855.7344254515788
Optimal,19,cart,IaaS,RI,us-east-1,8,386.3239829640454
Optimal,19,payment,SaaS,Standard,us-east-1,0,260.703522289267
Optimal,19,shipping,IaaS,RI,us-east-1,8,217.07210729851244
Optimal,19,email,PaaS,Standard,us-east-1,0,92.84905653093661
Optimal,19,currency,IaaS,RI,us-east-1,8,336.54607423540386
Optimal,19,ad,IaaS,RI,us-east-1,8,321.7804408528107
Optimal,20,frontend,IaaS,RI,us-east-1,9,404.0424556277035
Optimal,20,checkout,SaaS,Standard,us-east-1,0,419.86940048640963
Optimal,20,recommendation,IaaS,RI,us-east-1,9,326.4123371583047
Optimal,20,productcatalog,IaaS,RI,us-east-1,2,2533.890217556114
Optimal,20,cart,IaaS,RI,us-east-1,9,480.3366692471011
Optimal,20,payment,SaaS,Standard,us-east-1,0,439.82355684754776
Optimal,20,shipping,IaaS,RI,us-east-1,9,265.2498952658718
Optimal,20,email,PaaS,Standard,us-east-1,0,152.5514587397184
Optimal,20,currency,IaaS,RI,us-east-1,9,459.69743638967964
Optimal,20,ad,IaaS,RI,us-east-1,9,431.2929229877932
Optimal,21,frontend,IaaS,RI,us-east-1,10,463.698854573375
Optimal,21,checkout,SaaS,Standard,us-east-1,0,519.7297687967566
Optimal,21,recommendation,IaaS,RI,us-east-1,10,390.40057096197916
Optimal,21,productcatalog,IaaS,RI,us-east-1,3,3146.606006594372
Optimal,21,cart,IaaS,RI,us-east-1,10,544.6668786205092
Optimal,21,payment,SaaS,Standard,us-east-1,0,511.7665966255183
Optimal,21,shipping,IaaS,RI,us-east-1,10,292.15878101602186
Optimal,21,email,PaaS,Standard,us-east-1,0,186.22839470904879
Optimal,21,currency,IaaS,RI,us-east-1,10,484.50223892585814
Optimal,21,ad,IaaS,RI,us-east-1,10,446.5805789408937
Optimal,22,frontend,IaaS,RI,us-east-1,11,843.4116294412229
Optimal,22,checkout,SaaS,Standard,us-east-1,0,942.2398178906262
Optimal,22,recommendation,IaaS,RI,us-east-1,11,651.3460314865092
Optimal,22,productcatalog,IaaS,RI,us-east-1,4,6200.171299776735
Optimal,22,cart,IaaS,RI,us-east-1,11,847.6552728069014
Optimal,22,payment,SaaS,Standard,us-east-1,0,982.8387721971005
Optimal,22,shipping,IaaS,RI,us-east-1,11,468.2237419261893
Optimal,22,email,PaaS,Standard,us-east-1,0,349.69639234213173
Optimal,22,currency,IaaS,RI,us-east-1,11,903.598302647527
Optimal,22,ad,IaaS,RI,us-east-1,11,816.695641897583
Optimal,23,frontend,IaaS,RI,us-east-1,12,514.1122644790714
Optimal,23,checkout,SaaS,Standard,us-east-1,0,548.3365678480725
Optimal,23,recommendation,IaaS,RI,us-east-1,12,393.1018733948248
Optimal,23,productcatalog,IaaS,RI,us-east-1,5,3382.273318547629
Optimal,23,cart,IaaS,RI,us-east-1,12,575.5449847455454
Optimal,23,payment,SaaS,Standard,us-east-1,0,577.4920792621122
Optimal,23,shipping,IaaS,RI,us-east-1,12,315.790584542939
Optimal,23,email,PaaS,Standard,us-east-1,0,198.5624195342074
Optimal,23,currency,IaaS,RI,us-east-1,12,549.5719744939918
Optimal,23,ad,IaaS,RI,us-east-1,12,517.7706636288005
Optimal,24,frontend,IaaS,RI,us-east-1,1,387.2667471970974
Optimal,24,checkout,SaaS,Standard,us-east-1,0,365.7614331069133
Optimal,24,recommendation,IaaS,RI,us-east-1,1,350.5218089649069
Optimal,24,productcatalog,IaaS,RI,us-east-1,6,2513.8113504040366
Optimal,24,cart,IaaS,RI,us-east-1,1,459.68430688397484
Optimal,24,payment,SaaS,Standard,us-east-1,0,354.7878508055159
Optimal,24,shipping,IaaS,RI,us-east-1,1,267.40012077249025
Optimal,24,email,PaaS,Standard,us-east-1,0,129.4807979643072
Optimal,24,currency,IaaS,RI,us-east-1,1,408.28290679170993
Optimal,24,ad,IaaS,RI,us-east-1,1,377.5870812558185
Optimal,25,frontend,IaaS,RI,us-east-1,2,391.94462093913785
Optimal,25,checkout,SaaS,Standard,us-east-1,0,370.57730204833473
Optimal,25,recommendation,IaaS,RI,us-east-1,2,340.0899682189105
Optimal,25,productcatalog,IaaS,RI,us-east-1,7,2535.5366906349254
Optimal,25,cart,IaaS,RI,us-east-1,2,472.33852228893056
Optimal,25,payment,SaaS,Standard,us-east-1,0,349.06430663207203
Optimal,25,shipping,IaaS,RI,us-east-1,2,264.18725571633445
Optimal,25,email,PaaS,Standard,us-east-1,0,125.620888014159
Optimal,25,currency,IaaS,RI,us-east-1,2,396.9682488027008
Optimal,25,ad,IaaS,RI,us-east-1,2,373.35508946078414
Optimal,26,frontend,IaaS,RI,us-east-1,3,460.69065923142955
Optimal,26,checkout,SaaS,Standard,us-east-1,0,452.72775806378417
Optimal,26,recommendation,IaaS,RI,us-east-1,3,384.70838138812906
Optimal,26,productcatalog,IaaS,RI,us-east-1,8,2919.329796786057
Optimal,26,cart,IaaS,RI,us-east-1,3,529.5897198069804
Optimal,26,payment,SaaS,Standard,us-east-1,0,460.40773942225974
Optimal,26,shipping,IaaS,RI,us-east-1,3,295.2200472819028
Optimal,26,email,PaaS,Standard,us-east-1,0,164.62944352812855
Optimal,26,currency,IaaS,RI,us-east-1,3,510.1096950412069
Optimal,26,ad,IaaS,RI,us-east-1,3,485.71449082295135
Optimal,27,frontend,IaaS,RI,us-east-1,4,510.74319279395513
Optimal,27,checkout,SaaS,Standard,us-east-1,0,520.1468761179549
Optimal,27,recommendation,IaaS,RI,us-east-1,4,427.150435202405
Optimal,27,productcatalog,IaaS,RI,us-east-1,9,3521.848749819368
Optimal,27,cart,IaaS,RI,us-east-1,4,558.4308148551908
Optimal,27,payment,SaaS,Standard,us-east-1,0,496.81671461428357
Optimal,27,shipping,IaaS,RI,us-east-1,4,302.1244514779693
Optimal,27,email,PaaS,Standard,us-east-1,0,175.80980694994724
Optimal,27,currency,IaaS,RI,us-east-1,4,582.8390930675532
Optimal,27,ad,IaaS,RI,us-east-1,4,529.3783282622165
Optimal,28,frontend,IaaS,RI,us-east-1,5,571.3608940663074
Optimal,28,checkout,SaaS,Standard,us-east-1,0,612.0662314095673
Optimal,28,recommendation,IaaS,RI,us-east-1,5,512.9700166570948
Optimal,28,productcatalog,IaaS,RI,us-east-1,10,4462.885935255899
Optimal,28,cart,IaaS,RI,us-east-1,5,638.3697095502272
Optimal,28,payment,SaaS,Standard,us-east-1,0,625.3105706130721
Optimal,28,shipping,IaaS,RI,us-east-1,5,344.67266846399787
Optimal,28,email,PaaS,Standard,us-east-1,0,196.66242091581282
Optimal,28,currency,IaaS,RI,us-east-1,5,625.6035503926258
Optimal,28,ad,IaaS,RI,us-east-1,5,523.3698072670222
Optimal,29,frontend,IaaS,RI,us-east-1,6,788.2064766787607
Optimal,29,checkout,SaaS,Standard,us-east-1,0,956.8857629849517
Optimal,29,recommendation,IaaS,RI,us-east-1,6,685.24847436891
Optimal,29,productcatalog,IaaS,RI,us-east-1,11,5902.931660636796
Optimal,29,cart,IaaS,RI,us-east-1,6,817.4231353202435
Optimal,29,payment,SaaS,Standard,us-east-1,0,943.4686552785502
Optimal,29,shipping,IaaS,RI,us-east-1,6,455.74263424003425
Optimal,29,email,PaaS,Standard,us-east-1,0,358.7143240968033
Optimal,29,currency,IaaS,RI,us-east-1,6,862.1485729641502
Optimal,29,ad,IaaS,RI,us-east-1,6,821.2148282889981
Optimal,30,frontend,IaaS,RI,us-east-1,7,858.651365386473
Optimal,30,checkout,SaaS,Standard,us-east-1,0,1019.9627600929339
Optimal,30,recommendation,IaaS,RI,us-east-1,7,737.9561044084769
Optimal,30,productcatalog,IaaS,RI,us-east-1,12,6599.362789671072
Optimal,30,cart,IaaS,RI,us-east-1,7,884.3791783313943
Optimal,30,payment,SaaS,Standard,us-east-1,0,1071.7020573062919
Optimal,30,shipping,IaaS,RI,us-east-1,7,495.4971174997843
Optimal,30,email,PaaS,Standard,us-east-1,0,359.8738456737266
Optimal,30,currency,IaaS,RI,us-east-1,7,913.0650787731837
Optimal,30,ad,IaaS,RI,us-east-1,7,902.4990768173342
Optimal,31,frontend,IaaS,RI,us-east-1,8,1143.1679707782303
Optimal,31,checkout,SaaS,Standard,us-east-1,0,1444.6331555001707
Optimal,31,recommendation,IaaS,RI,us-east-1,8,952.6545935046303
Optimal,31,productcatalog,IaaS,OD,us-east-1,0,8639.704975505672
Optimal,31,cart,IaaS,RI,us-east-1,8,1172.165579671936
Optimal,31,payment,SaaS,Standard,us-east-1,0,1510.8635033109624
Optimal,31,shipping,IaaS,RI,us-east-1,8,653.1882864582777
Optimal,31,email,PaaS,Standard,us-east-1,0,503.9240141971013
Optimal,31,currency,IaaS,RI,us-east-1,8,1266.2658053228315
Optimal,31,ad,IaaS,RI,us-east-1,8,1089.7786568346164
Optimal,32,frontend,IaaS,RI,us-east-1,9,1373.191994639497
Optimal,32,checkout,SaaS,Standard,us-east-1,0,1763.728333824371
Optimal,32,recommendation,IaaS,RI,us-east-1,9,1070.0172392386917
Optimal,32,productcatalog,IaaS,OD,us-east-1,0,10930.12101001588
Optimal,32,cart,IaaS,RI,us-east-1,9,1248.167723356109
Optimal,32,payment,SaaS,Standard,us-east-1,0,1950.5735817803911
Optimal,32,shipping,IaaS,RI,us-east-1,9,752.7518190528862
Optimal,32,email,PaaS,Standard,us-east-1,0,624.4594012993056
Optimal,32,currency,IaaS,RI,us-east-1,9,1561.5996039003408
Optimal,32,ad,IaaS,RI,us-east-1,9,1488.6707270681418
Optimal,33,frontend,IaaS,RI,us-east-1,10,1223.7103580381875
Optimal,33,checkout,SaaS,Standard,us-east-1,0,1525.77703292326
Optimal,33,recommendation,IaaS,RI,us-east-1,10,998.0684700822303
Optimal,33,productcatalog,IaaS,OD,us-east-1,0,9498.899456034136
Optimal,33,cart,IaaS,RI,us-east-1,10,1244.55875028336
Optimal,33,payment,SaaS,Standard,us-east-1,0,1622.1523877937666
Optimal,33,shipping,IaaS,RI,us-east-1,10,680.5397687401446
Optimal,33,email,PaaS,Standard,us-east-1,0,541.8008970264276
Optimal,33,currency,IaaS,RI,us-east-1,10,1319.7971875499766
Optimal,33,ad,IaaS,RI,us-east-1,10,1142.9523014707788
Optimal,34,frontend,IaaS,RI,us-east-1,11,997.4507903889239
Optimal,34,checkout,SaaS,Standard,us-east-1,0,1184.178424792969
Optimal,34,recommendation,IaaS,RI,us-east-1,11,789.5096033413912
Optimal,34,productcatalog,IaaS,RI,us-east-1,1,7871.628701830941
Optimal,34,cart,IaaS,RI,us-east-1,11,965.1855229326211
Optimal,34,payment,SaaS,Standard,us-east-1,0,1215.9715324172678
Optimal,34,shipping,IaaS,RI,us-east-1,11,567.1949605535052
Optimal,34,email,PaaS,Standard,us-east-1,0,416.63241518582345
Optimal,34,currency,IaaS,RI,us-east-1,11,1051.329126006977
Optimal,34,ad,IaaS,RI,us-east-1,11,975.8501570343584
Optimal,35,frontend,IaaS,RI,us-east-1,12,767.0418696642515
Optimal,35,checkout,SaaS,Standard,us-east-1,0,862.8571590421154
Optimal,35,recommendation,IaaS,RI,us-east-1,12,690.5298348115427
Optimal,35,productcatalog,IaaS,RI,us-east-1,2,6051.4218338515375
Optimal,35,cart,IaaS,RI,us-east-1,12,785.6209562236368
Optimal,35,payment,SaaS,Standard,us-east-1,0,836.4309274183306
Optimal,35,shipping,IaaS,RI,us-east-1,12,443.26542146953295
Optimal,35,email,PaaS,Standard,us-east-1,0,305.6794507156063
Optimal,35,currency,IaaS,RI,us-east-1,12,746.8868078858138
Optimal,35,ad,IaaS,RI,us-east-1,12,761.8087236145085
Optimal,36,frontend,IaaS,RI,us-east-1,1,962.7612008105136
Optimal,36,checkout,SaaS,Standard,us-east-1,0,1153.5730223549365
Optimal,36,recommendation,IaaS,RI,us-east-1,1,759.6854990963465
Optimal,36,productcatalog,IaaS,RI,us-east-1,3,7244.35610845558
Optimal,36,cart,IaaS,RI,us-east-1,1,1020.07777267963
Optimal,36,payment,SaaS,Standard,us-east-1,0,1094.7552127547738
Optimal,36,shipping,IaaS,RI,us-east-1,1,551.7648022159486
Optimal,36,email,PaaS,Standard,us-east-1,0,417.50468036268023
Optimal,36,currency,IaaS,RI,us-east-1,1,1045.6445837176107
Optimal,36,ad,IaaS,RI,us-east-1,1,983.156938203293
Iterative DP,1,frontend,PaaS,Standard,us-east-1,0,13537.06204504305
Iterative DP,1,checkout,SaaS,Standard,us-east-1,0,6010.982093034651
Iterative DP,1,recommendation,IaaS,RI,us-east-1,1,45128.892350810536
Iterative DP,1,productcatalog,IaaS,RI,us-east-1,1,18278.672511054767
Iterative DP,1,cart,IaaS,RI,us-east-1,1,18227.09729997879
Iterative DP,1,payment,SaaS,Standard,us-east-1,0,7510.506147806967
Iterative DP,1,shipping,IaaS,RI,us-east-1,1,18126.658118656076
Iterative DP,1,email,PaaS,Standard,us-east-1,0,4504.046677934595
Iterative DP,1,currency,IaaS,RI,us-east-1,1,9131.309173377085
Iterative DP,1,ad,IaaS,RI,us-east-1,1,9131.277239855435
Iterative DP,2,frontend,PaaS,Standard,us-east-1,0,51.17933547134931
Iterative DP,2,checkout,SaaS,Standard,us-east-1,0,13.523166009612707
Iterative DP,2,recommendation,IaaS,RI,us-east-1,2,131.08808701180993
Iterative DP,2,productcatalog,IaaS,RI,us-east-1,2,304.9426559998827
Iterative DP,2,cart,IaaS,RI,us-east-1,2,228.96180462862185
Iterative DP,2,payment,SaaS,Standard,us-east-1,0,13.084503785338702
Iterative DP,2,shipping,IaaS,RI,us-east-1,2,128.33513232277602
Iterative DP,2,email,PaaS,Standard,us-east-1,0,4.704759662320825
Iterative DP,2,currency,IaaS,RI,us-east-1,2,134.55793828814117
Iterative DP,2,ad,IaaS,RI,us-east-1,2,132.9826921404728
Iterative DP,3,frontend,PaaS,Standard,us-east-1,0,79.04465822950914
Iterative DP,3,checkout,SaaS,Standard,us-east-1,0,20.629295068187275
Iterative DP,3,recommendation,IaaS,RI,us-east-1,3,135.9114308179839
Iterative DP,3,productcatalog,IaaS,RI,us-east-1,3,362.8394226546795
Iterative DP,3,cart,IaaS,RI,us-east-1,3,234.30055314514362
Iterative DP,3,payment,SaaS,Standard,us-east-1,0,19.279814719641692
Iterative DP,3,shipping,IaaS,RI,us-east-1,3,131.39440106517287
Iterative DP,3,email,PaaS,Standard,us-east-1,0,7.121020692955663
Iterative DP,3,currency,IaaS,RI,us-east-1,3,138.74442612682597
Iterative DP,3,ad,IaaS,RI,us-east-1,3,138.24927022776637
Iterative DP,4,frontend,PaaS,Standard,us-east-1,0,103.85883798009336
Iterative DP,4,checkout,SaaS,Standard,us-east-1,0,30.80952621491038
Iterative DP,4,recommendation,IaaS,RI,us-east-1,4,139.8114195081392
Iterative DP,4,productcatalog,IaaS,RI,us-east-1,4,388.6237938151022
Iterative DP,4,cart,IaaS,RI,us-east-1,4,239.42934957513953
Iterative DP,4,payment,SaaS,Standard,us-east-1,0,29.747844271518943
Iterative DP,4,shipping,IaaS,RI,us-east-1,4,133.82106594554426
Iterative DP,4,email,PaaS,Standard,us-east-1,0,10.999847629714843
Iterative DP,4,currency,IaaS,RI,us-east-1,4,145.77131509532646
Iterative DP,4,ad,IaaS,RI,us-east-1,4,143.42795899767282
Iterative DP,5,frontend,PaaS,Standard,us-east-1,0,144.74436563635172
Iterative DP,5,checkout,SaaS,Standard,us-east-1,0,41.66352275359117
Iterative DP,5,recommendation,IaaS,RI,us-east-1,5,145.0304422218545
Iterative DP,5,productcatalog,IaaS,RI,us-east-1,5,472.4205816675548
Iterative DP,5,cart,IaaS,RI,us-east-1,5,246.38585597708595
Iterative DP,5,payment,SaaS,Standard,us-east-1,0,44.97873996644389
Iterative DP,5,shipping,IaaS,RI,us-east-1,5,137.08562687668285
Iterative DP,5,email,PaaS,Standard,us-east-1,0,15.755533441517846
Iterative DP,5,currency,IaaS,RI,us-east-1,5,154.53470043231934
Iterative DP,5,ad,IaaS,RI,us-east-1,5,152.14164709314306
Iterative DP,6,frontend,PaaS,Standard,us-east-1,0,136.82891294150753
Iterative DP,6,checkout,SaaS,Standard,us-east-1,0,37.586582470396706
Iterative DP,6,recommendation,IaaS,RI,us-east-1,6,147.33518404007827
Iterative DP,6,productcatalog,IaaS,RI,us-east-1,6,457.40245588837377
Iterative DP,6,cart,IaaS,RI,us-east-1,6,244.3955752491936
Iterative DP,6,payment,SaaS,Standard,us-east-1,0,34.50828275267115
Iterative DP,6,shipping,IaaS,RI,us-east-1,6,137.04867285831344
Iterative DP,6,email,PaaS,Standard,us-east-1,0,13.216003551170623
Iterative DP,6,currency,IaaS,RI,us-east-1,6,153.84176226474693
Iterative DP,6,ad,IaaS,RI,us-east-1,6,149.69981297739022
Iterative DP,7,frontend,PaaS,Standard,us-east-1,0,104.68856583825118
Iterative DP,7,checkout,SaaS,Standard,us-east-1,0,30.295223906575078
Iterative DP,7,recommendation,IaaS,RI,us-east-1,7,138.97102065285287
Iterative DP,7,productcatalog,IaaS,RI,us-east-1,7,387.9785502740807
Iterative DP,7,cart,IaaS,RI,us-east-1,7,238.95065971619658
Iterative DP,7,payment,SaaS,Standard,us-east-1,0,32.95169327078694
Iterative DP,7,shipping,IaaS,RI,us-east-1,7,133.2317018508825
Iterative DP,7,email,PaaS,Standard,us-east-1,0,11.981915073605993
Iterative DP,7,currency,IaaS,RI,us-east-1,7,148.93427321309773
Iterative DP,7,ad,IaaS,RI,us-east-1,7,144.53408647859294
Iterative DP,8,frontend,PaaS,Standard,us-east-1,0,143.28926290103442
Iterative DP,8,checkout,SaaS,Standard,us-east-1,0,43.46820430870383
Iterative DP,8,recommendation,IaaS,RI,us-east-1,8,144.19402165759195
Iterative DP,8,productcatalog,IaaS,RI,us-east-1,8,447.1816465424612
Iterative DP,8,cart,IaaS,RI,us-east-1,8,243.68963193012675
Iterative DP,8,payment,SaaS,Standard,us-east-1,0,40.06433089965147
Iterative DP,8,shipping,IaaS,RI,us-east-1,8,137.00808180554262
Iterative DP,8,email,PaaS,Standard,us-east-1,0,15.754934037316124
Iterative DP,8,currency,IaaS,RI,us-east-1,8,156.70446942120827
Iterative DP,8,ad,IaaS,RI,us-east-1,8,153.1022860252507
Iterative DP,9,frontend,PaaS,Standard,us-east-1,0,68.65455415056508
Iterative DP,9,checkout,SaaS,Standard,us-east-1,0,19.438052454892976
Iterative DP,9,recommendation,IaaS,RI,us-east-1,9,134.65961981210367
Iterative DP,9,productcatalog,IaaS,RI,us-east-1,9,344.66676675252575
Iterative DP,9,cart,IaaS,RI,us-east-1,9,232.36599753281524
Iterative DP,9,payment,SaaS,Standard,us-east-1,0,20.476556089441345
Iterative DP,9,shipping,IaaS,RI,us-east-1,9,130.53730583339964
Iterative DP,9,email,PaaS,Standard,us-east-1,0,6.7775461686306215
Iterative DP,9,currency,IaaS,RI,us-east-1,9,139.17828162813973
Iterative DP,9,ad,IaaS,RI,us-east-1,9,136.14135164532254
Iterative DP,10,frontend,PaaS,Standard,us-east-1,0,99.14918680032791
Iterative DP,10,checkout,SaaS,Standard,us-east-1,0,28.380053433804928
Iterative DP,10,recommendation,IaaS,RI,us-east-1,10,139.31579876000302
Iterative DP,10,productcatalog,IaaS,RI,us-east-1,10,392.64879424759084
Iterative DP,10,cart,IaaS,RI,us-east-1,10,238.63660505944202
Iterative DP,10,payment,SaaS,Standard,us-east-1,0,24.467523330449485
Iterative DP,10,shipping,IaaS,RI,us-east-1,10,132.65717675366648
Iterative DP,10,email,PaaS,Standard,us-east-1,0,9.931118808041681
Iterative DP,10,currency,IaaS,RI,us-east-1,10,143.59172843095465
Iterative DP,10,ad,IaaS,RI,us-east-1,10,144.68762301884854
Iterative DP,11,frontend,PaaS,Standard,us-east-1,0,131.58333966132514
Iterative DP,11,checkout,SaaS,Standard,us-east-1,0,38.41640534965161
Iterative DP,11,recommendation,IaaS,RI,us-east-1,11,144.47915009632823
Iterative DP,11,productcatalog,IaaS,RI,us-east-1,11,443.2392000114766
Iterative DP,11,cart,IaaS,RI,us-east-1,11,245.66949310569038
Iterative DP,11,payment,SaaS,Standard,us-east-1,0,41.7750038563436
Iterative DP,11,shipping,IaaS,RI,us-east-1,11,136.11737635721914
Iterative DP,11,email,PaaS,Standard,us-east-1,0,13.278752756733866
Iterative DP,11,currency,IaaS,RI,us-east-1,11,152.29152600350855
Iterative DP,11,ad,IaaS,RI,us-east-1,11,147.82256667167314
Iterative DP,12,frontend,PaaS,Standard,us-east-1,0,111.66793049362515
Iterative DP,12,checkout,SaaS,Standard,us-east-1,0,32.30011887353892
Iterative DP,12,recommendation,IaaS,RI,us-east-1,12,140.3323826156608
Iterative DP,12,productcatalog,IaaS,RI,us-east-1,12,404.63528150068294
Iterative DP,12,cart,IaaS,RI,us-east-1,12,240.9175579600502
Iterative DP,12,payment,SaaS,Standard,us-east-1,0,31.166358758560477
Iterative DP,12,shipping,IaaS,RI,us-east-1,12,133.9725082479778
Iterative DP,12,email,PaaS,Standard,us-east-1,0,11.935810356808682
Iterative DP,12,currency,IaaS,RI,us-east-1,12,147.27857609020802
Iterative DP,12,ad,IaaS,RI,us-east-1,12,146.0205556945196
Iterative DP,13,frontend,PaaS,Standard,us-east-1,0,129.34678411389618
Iterative DP,13,checkout,SaaS,Standard,us-east-1,0,35.813258530762695
Iterative DP,13,recommendation,IaaS,RI,us-east-1,1,142.26933788202936
Iterative DP,13,productcatalog,IaaS,RI,us-east-1,1,431.37931603101697
Iterative DP,13,cart,IaaS,RI,us-east-1,1,243.3515395316656
